Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
,"N122LD","KAWO","48.1573024","-122.1514496","KAWO","48.15735254430559","-122.15153040594406","1552855452336","1552863843819","8391","201.51458942448477","None","iPhone","iPhone11,6","12.1.4","0.89","1","Sentry","22.07112306401249","1.0","1.9806215430716836","32.4417648374363","1.0","1.5961861258094456","iOS","48.31N/122.244W 48.131/-122.272 KAWO"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
"1552855913455","48.1555648","-122.1548544","118.14606482939621","-1.0","0.0","","","1.0","1.0"
"1552855914477","48.1555744","-122.15488","118.14606482939621","-1.0","0.0","","","1.0","1.0"
"1552855915398","48.1555872","-122.1549056","117.81798083989489","-1.0","0.0","","","1.0","1.0"
"1552855916427","48.1555904","-122.1549312","117.16181286089228","-1.0","0.0","","","1.0","1.0"
"1552855917447","48.1555936","-122.1549568","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855918484","48.1555968","-122.1549696","114.86850577427809","-1.0","0.0","","","1.0","1.0"
"1552855919392","48.1555968","-122.1549952","114.53714094488177","-1.0","0.0","","","1.0","1.0"
"1552855920419","48.1555968","-122.155008","113.88097296587917","-1.0","0.0","","","1.0","1.0"
"1552855921546","48.1555936","-122.1550208","114.53714094488177","-1.0","0.0","","","1.0","1.0"
"1552855922464","48.1555936","-122.1550336","113.88097296587917","-1.0","0.0","","","1.0","1.0"
"1552855931378","48.1555968","-122.1550464","110.27532992125973","-1.0","0.0","","","1.0","1.0"
"1552855939472","48.1555936","-122.1550464","103.05420131233585","-1.0","0.0","","","1.0","1.0"
"1552855944381","48.1555968","-122.1550464","99.77336141732273","-1.0","0.0","","","1.0","1.0"
"1552855949332","48.1555936","-122.1550464","96.1644375328083","-1.0","0.0","","","1.0","1.0"
"1552855954313","48.1555968","-122.1550464","94.19593359580043","-1.0","0.0","","","1.0","1.0"
"1552855959431","48.1556","-122.1550464","94.19593359580043","-1.0","0.0","","","1.0","1.0"
"1552855968442","48.1556064","-122.1550464","98.79239028871382","-1.0","0.0","","","1.0","1.0"
"1552855969465","48.1556096","-122.1550464","98.13294146981617","-1.0","0.0","","","1.0","1.0"
"1552855971411","48.1556064","-122.1550336","101.08569737532798","-1.0","0.0","","","1.0","1.0"
"1552855975404","48.1556096","-122.1550336","111.9157498687663","-1.0","0.0","","","1.0","1.0"
"1552855977453","48.1556096","-122.1550208","114.53714094488177","-1.0","0.0","","","1.0","1.0"
"1552855979504","48.1556128","-122.1550208","116.17756089238833","-1.0","0.0","","","1.0","1.0"
